model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,1,10,JF,0.8,0.45308310991957107,373,0.346916890080429,0.004283633474576272,0.054038665254237284
gencast,CHIRPS,1,10,JF,0.9,0.43908045977011495,435,0.46091954022988507,0.006637314618644068,0.054038665254237284
gencast,CHIRPS,1,10,JF,1.0,0.5725308641975309,648,0.42746913580246915,0.009169756355932203,0.054038665254237284
gencast,CHIRPS,1,20,JF,0.0,0.012579776441509573,27107,0.012579776441509573,0.011288400423728813,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.1,0.112565445026178,1146,0.012565445026177999,0.0004766949152542368,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.2,0.11367380560131796,607,0.08632619439868205,0.0017346398305084748,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.3,0.1421188630490956,387,0.1578811369509044,0.0020226430084745763,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.4,0.19196428571428573,224,0.2080357142857143,0.001542637711864407,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.5,0.17964071856287425,167,0.3203592814371258,0.0017710540254237289,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.6,0.23529411764705882,136,0.36470588235294116,0.0016419491525423728,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.7,0.18439716312056736,141,0.5156028368794325,0.0024066472457627114,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.8,0.2692307692307692,104,0.5307692307692309,0.0018273305084745765,0.028323622881355932
gencast,CHIRPS,1,20,JF,0.9,0.3291139240506329,79,0.5708860759493671,0.0014929819915254238,0.028323622881355932
gencast,CHIRPS,1,20,JF,1.0,0.41818181818181815,110,0.5818181818181818,0.00211864406779661,0.028323622881355932
gencast,CHIRPS,3,1,JF,0.0,0.0319055395050873,15922,0.0319055395050873,0.017406798245614034,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.1,0.14506969540526587,1937,0.04506969540526587,0.002991365131578947,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.2,0.2074688796680498,964,0.007468879668049794,0.00024671052631578954,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.3,0.30971128608923887,762,0.00971128608923888,0.00025356359649122897,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.4,0.3366013071895425,612,0.06339869281045751,0.0013294956140350875,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.5,0.40879478827361565,614,0.09120521172638435,0.001918859649122807,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.6,0.5029940119760479,668,0.0970059880239521,0.0022203947368421052,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.7,0.5714285714285714,735,0.12857142857142856,0.0032380756578947365,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.8,0.6568421052631579,950,0.14315789473684215,0.004660087719298247,0.06355879934210527
gencast,CHIRPS,3,1,JF,0.9,0.75736568457539,1731,0.14263431542461003,0.008460115131578946,0.06355879934210527
gencast,CHIRPS,3,1,JF,1.0,0.858242014455584,4289,0.141757985544416,0.020833333333333343,0.06355879934210527
gencast,CHIRPS,3,5,JF,0.0,0.01859143697353337,20063,0.01859143697353337,0.012780975877192985,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.1,0.20485367594575304,1401,0.10485367594575304,0.005033580043859649,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.2,0.2642777155655095,893,0.06427771556550949,0.001966831140350876,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.3,0.3451086956521739,736,0.0451086956521739,0.0011376096491228067,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.4,0.41151685393258425,712,0.011516853932584226,0.0002809758771929814,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.5,0.4914134742404227,757,0.008586525759577301,0.000222724780701755,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.6,0.5221556886227545,835,0.07784431137724546,0.0022272478070175425,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.7,0.5223700120918985,827,0.17762998790810147,0.005033580043859646,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.8,0.603448275862069,928,0.1965517241379311,0.006250000000000002,0.052237527412280695
gencast,CHIRPS,3,5,JF,0.9,0.6647058823529411,1020,0.23529411764705888,0.008223684210526317,0.052237527412280695
gencast,CHIRPS,3,5,JF,1.0,0.7381422924901185,1012,0.26185770750988147,0.009080317982456142,0.052237527412280695
