model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,3,5,OND,0.6,0.4683954619124797,1234,0.13160453808752026,0.0036044034090909095,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.7,0.5069204152249135,1156,0.19307958477508647,0.004953835227272726,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.8,0.5644355644355644,1001,0.23556443556443563,0.005233487215909092,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.9,0.6144306651634723,887,0.2855693348365277,0.00562189275568182,0.06594904119318182
gencast,CHIRPS,3,5,OND,1.0,0.6605374823196606,707,0.3394625176803394,0.005326704545454544,0.06594904119318182
gencast,CHIRPS,3,10,OND,0.0,0.02836420881005257,35573,0.02836420881005257,0.02239435369318182,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.1,0.14494074749316319,3291,0.04494074749316318,0.0032825816761363645,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.2,0.1883812746756909,1773,0.011618725324309104,0.00045720880681818276,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.3,0.2126984126984127,1260,0.0873015873015873,0.00244140625,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.4,0.25245901639344265,915,0.14754098360655737,0.002996271306818182,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.5,0.2859007832898172,766,0.21409921671018278,0.0036399147727272734,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.6,0.3143939393939394,528,0.2856060606060606,0.0033469460227272723,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.7,0.3576158940397351,453,0.34238410596026486,0.0034423828124999995,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.8,0.39245283018867927,265,0.4075471698113208,0.0023970170454545455,0.04721457741477274
gencast,CHIRPS,3,10,OND,0.9,0.3841059602649007,151,0.5158940397350993,0.0017289595170454544,0.04721457741477274
gencast,CHIRPS,3,10,OND,1.0,0.3950617283950617,81,0.6049382716049383,0.0010875355113636363,0.04721457741477274
gencast,CHIRPS,3,20,OND,0.0,0.009164214102840188,41793,0.009164214102840188,0.008500532670454546,0.017138671875
gencast,CHIRPS,3,20,OND,0.1,0.053542455381287185,1849,0.04645754461871282,0.0019065163352272728,0.017138671875
gencast,CHIRPS,3,20,OND,0.2,0.07817109144542773,678,0.12182890855457228,0.0018332741477272727,0.017138671875
gencast,CHIRPS,3,20,OND,0.3,0.10626702997275204,367,0.19373297002724793,0.001578036221590909,0.017138671875
