model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,ERA5,1,5,MAM,0.1,0.20772946859903382,2898,0.10772946859903382,0.006627887228260869,0.049206012228260855
gencast,ERA5,1,5,MAM,0.2,0.3501228501228501,1628,0.1501228501228501,0.0051885190217391295,0.049206012228260855
gencast,ERA5,1,5,MAM,0.3,0.4247076023391813,1368,0.12470760233918132,0.003621773097826088,0.049206012228260855
gencast,ERA5,1,5,MAM,0.4,0.5004149377593361,1205,0.10041493775933608,0.0025687839673913036,0.049206012228260855
gencast,ERA5,1,5,MAM,0.5,0.5466101694915254,944,0.04661016949152541,0.0009341032608695649,0.049206012228260855
gencast,ERA5,1,5,MAM,0.6,0.6109358569926393,951,0.010935856992639326,0.00022078804347826084,0.049206012228260855
gencast,ERA5,1,5,MAM,0.7,0.6778042959427207,838,0.02219570405727922,0.00039487092391304315,0.049206012228260855
gencast,ERA5,1,5,MAM,0.8,0.6877113866967306,887,0.11228861330326945,0.0021144701086956525,0.049206012228260855
gencast,ERA5,1,5,MAM,0.9,0.789622641509434,1060,0.11037735849056607,0.0024838654891304354,0.049206012228260855
gencast,ERA5,1,5,MAM,1.0,0.8957604045118631,2571,0.10423959548813688,0.005689538043478259,0.049206012228260855
gencast,ERA5,1,10,MAM,0.0,0.017973856209150325,37944,0.017973856209150325,0.014478600543478258,0.03112262228260869
gencast,ERA5,1,10,MAM,0.1,0.1796214256947241,2483,0.07962142569472411,0.004197095788043477,0.03112262228260869
gencast,ERA5,1,10,MAM,0.2,0.2425629290617849,1311,0.04256292906178488,0.00118461277173913,0.03112262228260869
gencast,ERA5,1,10,MAM,0.3,0.28202479338842973,968,0.01797520661157026,0.00036939538043478286,0.03112262228260869
gencast,ERA5,1,10,MAM,0.4,0.36753246753246754,770,0.03246753246753248,0.000530740489130435,0.03112262228260869
gencast,ERA5,1,10,MAM,0.5,0.4470046082949309,651,0.05299539170506912,0.0007324218749999999,0.03112262228260869
gencast,ERA5,1,10,MAM,0.6,0.552434456928839,534,0.04756554307116101,0.0005392323369565212,0.03112262228260869
gencast,ERA5,1,10,MAM,0.7,0.5502008032128514,498,0.1497991967871486,0.0015837296195652174,0.03112262228260869
gencast,ERA5,1,10,MAM,0.8,0.6217821782178218,505,0.17821782178217827,0.0019106657608695657,0.03112262228260869
gencast,ERA5,1,10,MAM,0.9,0.7083333333333334,504,0.19166666666666665,0.00205078125,0.03112262228260869
gencast,ERA5,1,10,MAM,1.0,0.8215811965811965,936,0.17841880341880345,0.0035453464673913053,0.03112262228260869
gencast,ERA5,1,20,MAM,0.0,0.0069481436876114595,43177,0.0069481436876114595,0.006368885869565217,0.014132557744565219
gencast,ERA5,1,20,MAM,0.1,0.09461325966850828,1448,0.005386740331491724,0.000165591032608696,0.014132557744565219
gencast,ERA5,1,20,MAM,0.2,0.1574468085106383,705,0.04255319148936171,0.0006368885869565217,0.014132557744565219
gencast,ERA5,1,20,MAM,0.3,0.1862348178137652,494,0.1137651821862348,0.0011931046195652172,0.014132557744565219
gencast,ERA5,1,20,MAM,0.4,0.2563291139240506,316,0.1436708860759494,0.0009638247282608699,0.014132557744565219
gencast,ERA5,1,20,MAM,0.5,0.3005181347150259,193,0.19948186528497408,0.0008173403532608696,0.014132557744565219
gencast,ERA5,1,20,MAM,0.6,0.36464088397790057,181,0.2353591160220994,0.0009043817934782607,0.014132557744565219
gencast,ERA5,1,20,MAM,0.7,0.5034965034965035,143,0.1965034965034964,0.0005965523097826084,0.014132557744565219
gencast,ERA5,1,20,MAM,0.8,0.48872180451127817,133,0.3112781954887219,0.0008789062500000002,0.014132557744565219
gencast,ERA5,1,20,MAM,0.9,0.6106194690265486,113,0.2893805309734514,0.0006942085597826088,0.014132557744565219
gencast,ERA5,1,20,MAM,1.0,0.7860696517412935,201,0.2139303482587065,0.000912873641304348,0.014132557744565219
gencast,ERA5,3,1,MAM,0.0,0.028450778569543415,18945,0.028450778569543415,0.011442764945652174,0.039319378396739144
gencast,ERA5,3,1,MAM,0.1,0.16666666666666666,3954,0.06666666666666665,0.005596127717391304,0.039319378396739144
gencast,ERA5,3,1,MAM,0.2,0.27880741337630943,2482,0.07880741337630942,0.004152513586956522,0.039319378396739144
